,risk_category,state_name,county_name,census_tract_code
33071,Other Coastal,California,Solano,06095251200
33270,Other Coastal,California,Solano,06095252310
35277,Other Coastal,California,Solano,06095250601
36560,Other Coastal,California,Solano,06095251400
36880,Other Coastal,California,Solano,06095252707
40257,Other Coastal,California,Solano,06095251300
41265,Other Coastal,California,Solano,06095252205
41641,Other Coastal,California,Solano,06095252611
41678,Other Coastal,California,Solano,06095252904
42641,Other Coastal,California,Solano,06095253404
42812,Other Coastal,California,Solano,06095252913
42940,Other Coastal,California,Solano,06095252401
43335,Other Coastal,California,Solano,06095253300
44278,Other Coastal,California,Solano,06095252104
44401,Other Coastal,California,Solano,06095252102
44412,Other Coastal,California,Solano,06095253107
46816,Other Coastal,California,Solano,06095250300
47923,Other Coastal,California,Solano,06095252204
47924,Other Coastal,California,Solano,06095253501
47925,Other Coastal,California,Solano,06095253208
58605,Other Coastal,California,Solano,06095980000
58874,Other Coastal,California,Solano,06095250106
58875,Other Coastal,California,Solano,06095250605
58876,Other Coastal,California,Solano,06095252313
58877,Other Coastal,California,Solano,06095252317
58878,Other Coastal,California,Solano,06095252915
58879,Other Coastal,California,Solano,06095252912
62013,Other Coastal,California,Solano,06095252610
63910,Other Coastal,California,Solano,06095251802
63911,Other Coastal,California,Solano,06095252706
63912,Other Coastal,California,Solano,06095252606
63913,Other Coastal,California,Solano,06095252705
63914,Other Coastal,California,Solano,06095252903
63956,Other Coastal,California,Solano,06095253101
63957,Other Coastal,California,Solano,06095253000
63958,Other Coastal,California,Solano,06095250200
63959,Other Coastal,California,Solano,06095250502
63960,Other Coastal,California,Solano,06095252000
63961,Other Coastal,California,Solano,06095252105
63962,Other Coastal,California,Solano,06095251903
65472,Other Coastal,California,Solano,06095253205
66901,Other Coastal,California,Solano,06095250501
70594,Other Coastal,California,Solano,06095252311
72347,Other Coastal,California,Solano,06095251500
72381,Other Coastal,California,Solano,06095252316
72698,Other Coastal,California,Solano,06095251702
72982,Other Coastal,California,Solano,06095251901
72983,Other Coastal,California,Solano,06095251804
73124,Other Coastal,California,Solano,06095253206
73156,Other Coastal,California,Solano,06095252312
75072,Other Coastal,California,Solano,06095253502
76265,Other Coastal,California,Solano,06095252604
77046,Other Coastal,California,Solano,06095253403
78358,Other Coastal,California,Solano,06095251600
78456,Other Coastal,California,Solano,06095253402
78998,Other Coastal,California,Solano,06095251803
79021,Other Coastal,California,Solano,06095250900
81306,Other Coastal,California,Solano,06095253108
84046,Other Coastal,California,Solano,06095252911
84913,Other Coastal,California,Solano,06095252106
1050,Other Coastal,California,Santa Cruz,06087120400
2612,Other Coastal,California,Santa Cruz,06087110506
3767,Other Coastal,California,Santa Cruz,06087101100
4496,Other Coastal,California,Santa Cruz,06087101001
5862,Other Coastal,California,Santa Cruz,06087121200
7916,Other Coastal,California,Santa Cruz,06087121602
7917,Other Coastal,California,Santa Cruz,06087110302
7919,Other Coastal,California,Santa Cruz,06087121802
7920,Other Coastal,California,Santa Cruz,06087122005
12728,Other Coastal,California,Santa Cruz,06087121401
12729,Other Coastal,California,Santa Cruz,06087121300
12730,Other Coastal,California,Santa Cruz,06087100100
12731,Other Coastal,California,Santa Cruz,06087100900
19193,Other Coastal,California,Santa Cruz,06087121601
19467,Other Coastal,California,Santa Cruz,06087122500
19477,Other Coastal,California,Santa Cruz,06087121801
19609,Other Coastal,California,Santa Cruz,06087121502
22694,Other Coastal,California,Santa Cruz,06087121402
22784,Other Coastal,California,Santa Cruz,06087120902
23188,Other Coastal,California,Santa Cruz,06087110700
24247,Other Coastal,California,Santa Cruz,06087121701
24926,Other Coastal,California,Santa Cruz,06087100802
25726,Other Coastal,California,Santa Cruz,06087110602
28634,Other Coastal,California,Santa Cruz,06087123100
29146,Other Coastal,California,Santa Cruz,06087110301
30151,Other Coastal,California,Santa Cruz,06087110102
33875,Other Coastal,California,Santa Cruz,06087122202
36370,Other Coastal,California,Santa Cruz,06087120700
37928,Other Coastal,California,Santa Cruz,06087122002
40377,Other Coastal,California,Santa Cruz,06087110503
41623,Other Coastal,California,Santa Cruz,06087120600
46825,Other Coastal,California,Santa Cruz,06087110505
47534,Other Coastal,California,Santa Cruz,06087120901
47535,Other Coastal,California,Santa Cruz,06087110201
47536,Other Coastal,California,Santa Cruz,06087121702
47538,Other Coastal,California,Santa Cruz,06087122204
47574,Other Coastal,California,Santa Cruz,06087122402
47575,Other Coastal,California,Santa Cruz,06087110504
51730,Other Coastal,California,Santa Cruz,06087100300
51731,Other Coastal,California,Santa Cruz,06087122001
51733,Other Coastal,California,Santa Cruz,06087120301
51735,Other Coastal,California,Santa Cruz,06087100600
66854,Other Coastal,California,Santa Cruz,06087122401
67673,Other Coastal,California,Santa Cruz,06087121000
67674,Other Coastal,California,Santa Cruz,06087123300
67675,Other Coastal,California,Santa Cruz,06087121403
68224,Other Coastal,California,Santa Cruz,06087120800
68640,Other Coastal,California,Santa Cruz,06087120302
71197,Other Coastal,California,Santa Cruz,06087120500
71876,Other Coastal,California,Santa Cruz,06087110101
74444,Other Coastal,California,Santa Cruz,06087121100
74445,Other Coastal,California,Santa Cruz,06087100500
76885,Other Coastal,California,Santa Cruz,06087110601
80342,Other Coastal,California,Santa Cruz,06087100200
82740,Other Coastal,California,Santa Cruz,06087110202
83979,Other Coastal,California,Santa Cruz,06087110402
84370,Other Coastal,California,Santa Cruz,06087122004
84430,Other Coastal,California,Santa Cruz,06087100400
118,Other Coastal,California,Santa Clara,06085508601
121,Other Coastal,California,Santa Clara,06085511100
124,Other Coastal,California,Santa Clara,06085511913
129,Other Coastal,California,Santa Clara,06085502601
708,Other Coastal,California,Santa Clara,06085509600
720,Other Coastal,California,Santa Clara,06085508204
1045,Other Coastal,California,Santa Clara,06085511608
1099,Other Coastal,California,Santa Clara,06085503123
1113,Other Coastal,California,Santa Clara,06085508507
1130,Other Coastal,California,Santa Clara,06085502203
1670,Other Coastal,California,Santa Clara,06085512510
2020,Other Coastal,California,Santa Clara,06085505901
2033,Other Coastal,California,Santa Clara,06085503322
2080,Other Coastal,California,Santa Clara,06085509303
2910,Other Coastal,California,Santa Clara,06085503117
2924,Other Coastal,California,Santa Clara,06085501501
3535,Other Coastal,California,Santa Clara,06085500300
3861,Other Coastal,California,Santa Clara,06085508303
4501,Other Coastal,California,Santa Clara,06085502204
4844,Other Coastal,California,Santa Clara,06085508508
4898,Other Coastal,California,Santa Clara,06085509500
5457,Other Coastal,California,Santa Clara,06085502002
5762,Other Coastal,California,Santa Clara,06085507302
5794,Other Coastal,California,Santa Clara,06085509802
5796,Other Coastal,California,Santa Clara,06085512313
6394,Other Coastal,California,Santa Clara,06085503213
6398,Other Coastal,California,Santa Clara,06085504316
6417,Other Coastal,California,Santa Clara,06085508505
6695,Other Coastal,California,Santa Clara,06085510300
6731,Other Coastal,California,Santa Clara,06085500400
6790,Other Coastal,California,Santa Clara,06085509801
6792,Other Coastal,California,Santa Clara,06085503321
6794,Other Coastal,California,Santa Clara,06085508404
7352,Other Coastal,California,Santa Clara,06085500200
7354,Other Coastal,California,Santa Clara,06085507203
7854,Other Coastal,California,Santa Clara,06085510002
7855,Other Coastal,California,Santa Clara,06085508800
7856,Other Coastal,California,Santa Clara,06085508301
7857,Other Coastal,California,Santa Clara,06085508203
7858,Other Coastal,California,Santa Clara,06085504700
7859,Other Coastal,California,Santa Clara,06085503210
7860,Other Coastal,California,Santa Clara,06085507500
7861,Other Coastal,California,Santa Clara,06085506202
7862,Other Coastal,California,Santa Clara,06085505403
7894,Other Coastal,California,Santa Clara,06085506503
7895,Other Coastal,California,Santa Clara,06085506601
7896,Other Coastal,California,Santa Clara,06085512035
7897,Other Coastal,California,Santa Clara,06085512034
7898,Other Coastal,California,Santa Clara,06085512025
7899,Other Coastal,California,Santa Clara,06085503804
7900,Other Coastal,California,Santa Clara,06085502202
7901,Other Coastal,California,Santa Clara,06085511905
7902,Other Coastal,California,Santa Clara,06085507806
7903,Other Coastal,California,Santa Clara,06085503001
7904,Other Coastal,California,Santa Clara,06085506703
7905,Other Coastal,California,Santa Clara,06085504311
7906,Other Coastal,California,Santa Clara,06085504410
7907,Other Coastal,California,Santa Clara,06085504001
7908,Other Coastal,California,Santa Clara,06085504101
7909,Other Coastal,California,Santa Clara,06085503707
7910,Other Coastal,California,Santa Clara,06085503504
7911,Other Coastal,California,Santa Clara,06085503326
7945,Other Coastal,California,Santa Clara,06085503402
7946,Other Coastal,California,Santa Clara,06085503002
7947,Other Coastal,California,Santa Clara,06085502906
7948,Other Coastal,California,Santa Clara,06085502400
7949,Other Coastal,California,Santa Clara,06085501200
7950,Other Coastal,California,Santa Clara,06085501000
7951,Other Coastal,California,Santa Clara,06085511000
7952,Other Coastal,California,Santa Clara,06085510803
7953,Other Coastal,California,Santa Clara,06085509304
7954,Other Coastal,California,Santa Clara,06085509401
7955,Other Coastal,California,Santa Clara,06085504507
7956,Other Coastal,California,Santa Clara,06085504413
7957,Other Coastal,California,Santa Clara,06085507903
8785,Other Coastal,California,Santa Clara,06085508006
8786,Other Coastal,California,Santa Clara,06085508005
8787,Other Coastal,California,Santa Clara,06085512054
8789,Other Coastal,California,Santa Clara,06085502104
8790,Other Coastal,California,Santa Clara,06085505014
8840,Other Coastal,California,Santa Clara,06085507704
8841,Other Coastal,California,Santa Clara,06085508305
8842,Other Coastal,California,Santa Clara,06085501601
8843,Other Coastal,California,Santa Clara,06085503127
8844,Other Coastal,California,Santa Clara,06085512055
8845,Other Coastal,California,Santa Clara,06085502704
15888,Other Coastal,California,Santa Clara,06085501102
15889,Other Coastal,California,Santa Clara,06085503713
15890,Other Coastal,California,Santa Clara,06085503329
15891,Other Coastal,California,Santa Clara,06085511915
15892,Other Coastal,California,Santa Clara,06085512045
15893,Other Coastal,California,Santa Clara,06085512314
15894,Other Coastal,California,Santa Clara,06085502603
15944,Other Coastal,California,Santa Clara,06085512039
18091,Other Coastal,California,Santa Clara,06085503903
19290,Other Coastal,California,Santa Clara,06085511502
19297,Other Coastal,California,Santa Clara,06085507701
19439,Other Coastal,California,Santa Clara,06085505302
19462,Other Coastal,California,Santa Clara,06085502301
19602,Other Coastal,California,Santa Clara,06085509403
21127,Other Coastal,California,Santa Clara,06085508602
21242,Other Coastal,California,Santa Clara,06085511912
21316,Other Coastal,California,Santa Clara,06085505600
21716,Other Coastal,California,Santa Clara,06085504307
21957,Other Coastal,California,Santa Clara,06085501502
22150,Other Coastal,California,Santa Clara,06085502901
22407,Other Coastal,California,Santa Clara,06085504416
22609,Other Coastal,California,Santa Clara,06085503208
22695,Other Coastal,California,Santa Clara,06085504422
22763,Other Coastal,California,Santa Clara,06085505013
22790,Other Coastal,California,Santa Clara,06085504806
22841,Other Coastal,California,Santa Clara,06085505012
22845,Other Coastal,California,Santa Clara,06085508510
24461,Other Coastal,California,Santa Clara,06085502703
24463,Other Coastal,California,Santa Clara,06085504808
24558,Other Coastal,California,Santa Clara,06085508003
24695,Other Coastal,California,Santa Clara,06085506606
24864,Other Coastal,California,Santa Clara,06085508403
24865,Other Coastal,California,Santa Clara,06085508102
24866,Other Coastal,California,Santa Clara,06085507401
24867,Other Coastal,California,Santa Clara,06085505401
24923,Other Coastal,California,Santa Clara,06085506401
24924,Other Coastal,California,Santa Clara,06085504102
24925,Other Coastal,California,Santa Clara,06085503602
24933,Other Coastal,California,Santa Clara,06085509201
24934,Other Coastal,California,Santa Clara,06085512505
25038,Other Coastal,California,Santa Clara,06085503507
25379,Other Coastal,California,Santa Clara,06085512019
25429,Other Coastal,California,Santa Clara,06085511301
26251,Other Coastal,California,Santa Clara,06085506801
26856,Other Coastal,California,Santa Clara,06085501902
26915,Other Coastal,California,Santa Clara,06085512043
27158,Other Coastal,California,Santa Clara,06085503902
27159,Other Coastal,California,Santa Clara,06085512037
27214,Other Coastal,California,Santa Clara,06085503331
27500,Other Coastal,California,Santa Clara,06085504323
28406,Other Coastal,California,Santa Clara,06085504414
29078,Other Coastal,California,Santa Clara,06085509102
29079,Other Coastal,California,Santa Clara,06085500500
29087,Other Coastal,California,Santa Clara,06085504508
29088,Other Coastal,California,Santa Clara,06085502103
29141,Other Coastal,California,Santa Clara,06085503304
29142,Other Coastal,California,Santa Clara,06085512001
29143,Other Coastal,California,Santa Clara,06085504314
29144,Other Coastal,California,Santa Clara,06085503708
29151,Other Coastal,California,Santa Clara,06085503003
